ID,duration,wav,start,stop,spk_id
11--train-00062-of-00803_1297,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1297.wav,0,48000,11
11--train-00062-of-00803_961,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_961.wav,0,48000,11
11--train-00062-of-00803_1067,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1067.wav,0,48000,11
11--train-00062-of-00803_1065,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1065.wav,0,48000,11
11--train-00062-of-00803_877,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_877.wav,0,48000,11
11--train-00063-of-00803_58,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_58.wav,0,48000,11
11--train-00063-of-00803_195,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_195.wav,0,48000,11
11--train-00062-of-00803_1047,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1047.wav,0,48000,11
11--train-00062-of-00803_1172,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1172.wav,0,48000,11
11--train-00063-of-00803_289,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_289.wav,0,48000,11
11--train-00062-of-00803_999,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_999.wav,0,48000,11
11--train-00063-of-00803_110,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_110.wav,0,48000,11
11--train-00063-of-00803_140,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_140.wav,0,48000,11
11--train-00062-of-00803_1224,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1224.wav,0,48000,11
11--train-00063-of-00803_171,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_171.wav,0,48000,11
11--train-00063-of-00803_340,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_340.wav,0,48000,11
11--train-00062-of-00803_1011,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1011.wav,0,48000,11
11--train-00063-of-00803_200,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_200.wav,0,48000,11
11--train-00062-of-00803_919,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_919.wav,0,48000,11
11--train-00062-of-00803_1004,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1004.wav,0,48000,11
11--train-00062-of-00803_1209,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1209.wav,0,48000,11
11--train-00062-of-00803_968,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_968.wav,0,48000,11
11--train-00063-of-00803_282,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_282.wav,0,48000,11
11--train-00063-of-00803_52,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_52.wav,0,48000,11
11--train-00063-of-00803_247,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_247.wav,0,48000,11
11--train-00062-of-00803_893,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_893.wav,0,48000,11
11--train-00062-of-00803_1162,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1162.wav,0,48000,11
11--train-00063-of-00803_22,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_22.wav,0,48000,11
11--train-00062-of-00803_1222,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1222.wav,0,48000,11
11--train-00063-of-00803_215,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_215.wav,0,48000,11
11--train-00063-of-00803_3,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_3.wav,0,48000,11
11--train-00062-of-00803_1006,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1006.wav,0,48000,11
11--train-00063-of-00803_381,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_381.wav,0,48000,11
11--train-00062-of-00803_1205,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1205.wav,0,48000,11
11--train-00063-of-00803_139,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_139.wav,0,48000,11
11--train-00063-of-00803_80,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_80.wav,0,48000,11
11--train-00062-of-00803_1166,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1166.wav,0,48000,11
11--train-00063-of-00803_88,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_88.wav,0,48000,11
11--train-00063-of-00803_366,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_366.wav,0,48000,11
11--train-00063-of-00803_422,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_422.wav,0,48000,11
11--train-00062-of-00803_1167,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1167.wav,0,48000,11
11--train-00062-of-00803_1014,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1014.wav,0,48000,11
11--train-00062-of-00803_808,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_808.wav,0,48000,11
11--train-00063-of-00803_254,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_254.wav,0,48000,11
11--train-00063-of-00803_176,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_176.wav,0,48000,11
11--train-00062-of-00803_976,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_976.wav,0,48000,11
11--train-00062-of-00803_982,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_982.wav,0,48000,11
11--train-00062-of-00803_1095,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1095.wav,0,48000,11
11--train-00063-of-00803_455,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_455.wav,0,48000,11
11--train-00063-of-00803_459,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_459.wav,0,48000,11
11--train-00062-of-00803_1203,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1203.wav,0,48000,11
11--train-00062-of-00803_1164,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1164.wav,0,48000,11
11--train-00062-of-00803_1075,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1075.wav,0,48000,11
11--train-00062-of-00803_1138,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1138.wav,0,48000,11
11--train-00063-of-00803_207,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_207.wav,0,48000,11
11--train-00063-of-00803_221,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_221.wav,0,48000,11
11--train-00062-of-00803_1192,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1192.wav,0,48000,11
11--train-00063-of-00803_408,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_408.wav,0,48000,11
11--train-00063-of-00803_404,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_404.wav,0,48000,11
11--train-00062-of-00803_993,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_993.wav,0,48000,11
11--train-00063-of-00803_133,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_133.wav,0,48000,11
11--train-00062-of-00803_839,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_839.wav,0,48000,11
11--train-00063-of-00803_263,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_263.wav,0,48000,11
11--train-00063-of-00803_54,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_54.wav,0,48000,11
11--train-00062-of-00803_806,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_806.wav,0,48000,11
11--train-00063-of-00803_90,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_90.wav,0,48000,11
11--train-00063-of-00803_432,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_432.wav,0,48000,11
11--train-00062-of-00803_1196,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1196.wav,0,48000,11
11--train-00063-of-00803_165,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_165.wav,0,48000,11
11--train-00062-of-00803_990,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_990.wav,0,48000,11
11--train-00063-of-00803_210,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_210.wav,0,48000,11
11--train-00063-of-00803_331,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_331.wav,0,48000,11
11--train-00063-of-00803_406,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_406.wav,0,48000,11
11--train-00063-of-00803_285,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_285.wav,0,48000,11
11--train-00062-of-00803_1264,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1264.wav,0,48000,11
11--train-00062-of-00803_1096,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1096.wav,0,48000,11
11--train-00062-of-00803_851,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_851.wav,0,48000,11
11--train-00062-of-00803_997,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_997.wav,0,48000,11
11--train-00062-of-00803_914,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_914.wav,0,48000,11
11--train-00063-of-00803_70,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_70.wav,0,48000,11
11--train-00062-of-00803_1285,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1285.wav,0,48000,11
11--train-00062-of-00803_1084,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1084.wav,0,48000,11
11--train-00062-of-00803_924,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_924.wav,0,48000,11
11--train-00063-of-00803_471,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_471.wav,0,48000,11
11--train-00063-of-00803_279,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_279.wav,0,48000,11
11--train-00062-of-00803_852,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_852.wav,0,48000,11
11--train-00063-of-00803_384,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_384.wav,0,48000,11
11--train-00063-of-00803_17,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_17.wav,0,48000,11
11--train-00063-of-00803_396,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_396.wav,0,48000,11
11--train-00063-of-00803_95,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_95.wav,0,48000,11
11--train-00063-of-00803_260,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_260.wav,0,48000,11
11--train-00062-of-00803_1216,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1216.wav,0,48000,11
11--train-00063-of-00803_378,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_378.wav,0,48000,11
11--train-00063-of-00803_328,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_328.wav,0,48000,11
11--train-00062-of-00803_1101,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1101.wav,0,48000,11
11--train-00063-of-00803_360,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_360.wav,0,48000,11
11--train-00062-of-00803_844,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_844.wav,0,48000,11
11--train-00062-of-00803_1262,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1262.wav,0,48000,11
11--train-00062-of-00803_952,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_952.wav,0,48000,11
11--train-00062-of-00803_964,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_964.wav,0,48000,11
11--train-00062-of-00803_1210,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1210.wav,0,48000,11
11--train-00062-of-00803_960,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_960.wav,0,48000,11
11--train-00063-of-00803_352,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_352.wav,0,48000,11
11--train-00063-of-00803_163,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_163.wav,0,48000,11
11--train-00063-of-00803_451,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_451.wav,0,48000,11
11--train-00063-of-00803_444,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_444.wav,0,48000,11
11--train-00062-of-00803_1149,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1149.wav,0,48000,11
11--train-00063-of-00803_64,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_64.wav,0,48000,11
11--train-00063-of-00803_478,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_478.wav,0,48000,11
11--train-00062-of-00803_884,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_884.wav,0,48000,11
11--train-00062-of-00803_1283,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1283.wav,0,48000,11
11--train-00063-of-00803_374,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_374.wav,0,48000,11
11--train-00062-of-00803_1070,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1070.wav,0,48000,11
11--train-00062-of-00803_1100,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1100.wav,0,48000,11
11--train-00062-of-00803_1241,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1241.wav,0,48000,11
11--train-00063-of-00803_292,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_292.wav,0,48000,11
11--train-00062-of-00803_959,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_959.wav,0,48000,11
11--train-00063-of-00803_335,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_335.wav,0,48000,11
11--train-00063-of-00803_345,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_345.wav,0,48000,11
11--train-00062-of-00803_891,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_891.wav,0,48000,11
11--train-00063-of-00803_275,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_275.wav,0,48000,11
11--train-00062-of-00803_1126,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1126.wav,0,48000,11
11--train-00062-of-00803_973,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_973.wav,0,48000,11
11--train-00062-of-00803_1175,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1175.wav,0,48000,11
11--train-00063-of-00803_262,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_262.wav,0,48000,11
11--train-00063-of-00803_166,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_166.wav,0,48000,11
11--train-00062-of-00803_1068,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1068.wav,0,48000,11
11--train-00062-of-00803_842,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_842.wav,0,48000,11
11--train-00063-of-00803_324,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_324.wav,0,48000,11
11--train-00062-of-00803_941,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_941.wav,0,48000,11
11--train-00062-of-00803_956,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_956.wav,0,48000,11
11--train-00062-of-00803_1146,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1146.wav,0,48000,11
11--train-00062-of-00803_975,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_975.wav,0,48000,11
11--train-00063-of-00803_68,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_68.wav,0,48000,11
11--train-00063-of-00803_83,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_83.wav,0,48000,11
11--train-00062-of-00803_934,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_934.wav,0,48000,11
11--train-00062-of-00803_1271,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1271.wav,0,48000,11
11--train-00062-of-00803_1204,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1204.wav,0,48000,11
11--train-00063-of-00803_460,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_460.wav,0,48000,11
11--train-00062-of-00803_937,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_937.wav,0,48000,11
11--train-00063-of-00803_72,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_72.wav,0,48000,11
11--train-00063-of-00803_409,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_409.wav,0,48000,11
11--train-00062-of-00803_1207,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1207.wav,0,48000,11
11--train-00062-of-00803_1008,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1008.wav,0,48000,11
11--train-00062-of-00803_869,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_869.wav,0,48000,11
11--train-00063-of-00803_302,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_302.wav,0,48000,11
11--train-00063-of-00803_156,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_156.wav,0,48000,11
11--train-00062-of-00803_1274,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1274.wav,0,48000,11
11--train-00063-of-00803_120,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_120.wav,0,48000,11
11--train-00063-of-00803_77,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_77.wav,0,48000,11
11--train-00063-of-00803_414,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_414.wav,0,48000,11
11--train-00063-of-00803_362,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_362.wav,0,48000,11
11--train-00063-of-00803_437,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_437.wav,0,48000,11
11--train-00062-of-00803_1249,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1249.wav,0,48000,11
11--train-00063-of-00803_280,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_280.wav,0,48000,11
11--train-00062-of-00803_1046,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1046.wav,0,48000,11
11--train-00063-of-00803_32,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_32.wav,0,48000,11
11--train-00063-of-00803_219,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_219.wav,0,48000,11
11--train-00062-of-00803_1288,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1288.wav,0,48000,11
11--train-00062-of-00803_1272,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1272.wav,0,48000,11
11--train-00062-of-00803_1143,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1143.wav,0,48000,11
11--train-00062-of-00803_1048,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1048.wav,0,48000,11
11--train-00062-of-00803_1050,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1050.wav,0,48000,11
11--train-00063-of-00803_122,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_122.wav,0,48000,11
11--train-00063-of-00803_305,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_305.wav,0,48000,11
11--train-00062-of-00803_1135,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1135.wav,0,48000,11
11--train-00063-of-00803_270,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_270.wav,0,48000,11
11--train-00063-of-00803_98,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_98.wav,0,48000,11
11--train-00063-of-00803_39,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_39.wav,0,48000,11
11--train-00062-of-00803_1151,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1151.wav,0,48000,11
11--train-00063-of-00803_452,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_452.wav,0,48000,11
11--train-00062-of-00803_1193,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1193.wav,0,48000,11
11--train-00062-of-00803_1276,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_1276.wav,0,48000,11
11--train-00062-of-00803_804,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_804.wav,0,48000,11
11--train-00062-of-00803_864,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00062-of-00803_864.wav,0,48000,11
11--train-00063-of-00803_457,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/11/train-00063-of-00803_457.wav,0,48000,11
12--train-00065-of-00803_969,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_969.wav,0,48000,12
12--train-00065-of-00803_841,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_841.wav,0,48000,12
12--train-00065-of-00803_1015,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1015.wav,0,48000,12
12--train-00065-of-00803_869,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_869.wav,0,48000,12
12--train-00065-of-00803_939,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_939.wav,0,48000,12
12--train-00065-of-00803_817,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_817.wav,0,48000,12
12--train-00065-of-00803_1042,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1042.wav,0,48000,12
12--train-00065-of-00803_883,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_883.wav,0,48000,12
12--train-00065-of-00803_979,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_979.wav,0,48000,12
12--train-00065-of-00803_812,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_812.wav,0,48000,12
12--train-00065-of-00803_982,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_982.wav,0,48000,12
12--train-00065-of-00803_1010,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1010.wav,0,48000,12
12--train-00065-of-00803_831,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_831.wav,0,48000,12
12--train-00065-of-00803_1073,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1073.wav,0,48000,12
12--train-00065-of-00803_836,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_836.wav,0,48000,12
12--train-00065-of-00803_820,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_820.wav,0,48000,12
12--train-00065-of-00803_975,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_975.wav,0,48000,12
12--train-00065-of-00803_800,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_800.wav,0,48000,12
12--train-00065-of-00803_870,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_870.wav,0,48000,12
12--train-00065-of-00803_1048,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_1048.wav,0,48000,12
12--train-00065-of-00803_896,3.0,/Users/tavantai/Developer/project_thesis_code/dataset_copy/12/train-00065-of-00803_896.wav,0,48000,12
